STABR,SURVYEAR,TYPE,BIRTHS,BIRTHYR,FLAG_P
NC,2020,BL,"29,017",2014,A
NC,2020,G,"120,975",2014,A
NC,2020,HI,"17,784",2014,A
NC,2020,NP,"120,975",2014,A
NC,2020,WH,"67,551",2014,A
ND,2000,AM,700,1994,A
ND,2000,AS,112,1994,A
ND,2000,BL,68,1994,A
ND,2000,G,"8,584",1994,A
ND,2000,HI,125,1994,A
ND,2000,NP,"8,584",1994,A
ND,2000,WH,"7,579",1994,A
ND,2001,AM,665,1995,A
ND,2001,AS,106,1995,A
ND,2001,BL,70,1995,A
ND,2001,G,"8,476",1995,A
ND,2001,HI,147,1995,A
ND,2001,NP,"8,476",1995,A
ND,2001,WH,"7,488",1995,A
ND,2002,AM,745,1996,A
ND,2002,AS,103,1996,A
ND,2002,BL,86,1996,A
ND,2002,G,"8,347",1996,A
ND,2002,HI,137,1996,A
ND,2002,NP,"8,347",1996,A
ND,2002,WH,"7,276",1996,A
ND,2003,AM,768,1997,A
ND,2003,AS,97,1997,A
ND,2003,BL,81,1997,A
ND,2003,G,"8,353",1997,A
ND,2003,HI,170,1997,A
ND,2003,NP,"8,353",1997,A
ND,2003,WH,"7,237",1997,A
ND,2004,AM,735,1998,A
ND,2004,AS,72,1998,A
ND,2004,BL,87,1998,A
ND,2004,G,"7,932",1998,A
ND,2004,HI,152,1998,A
ND,2004,NP,"7,932",1998,A
ND,2004,WH,"6,886",1998,A
ND,2005,AM,724,1999,A
ND,2005,AS,79,1999,A
ND,2005,BL,87,1999,A
ND,2005,G,"7,639",1999,A
ND,2005,HI,121,1999,A
ND,2005,NP,"7,639",1999,A
ND,2005,WH,"6,628",1999,A
ND,2006,AM,784,2000,A
ND,2006,AS,97,2000,A
ND,2006,BL,81,2000,A
ND,2006,G,"7,676",2000,A
ND,2006,HI,132,2000,A
ND,2006,NP,"7,676",2000,A
ND,2006,WH,"6,582",2000,A
ND,2007,AM,803,2001,A
ND,2007,AS,95,2001,A
ND,2007,BL,102,2001,A
ND,2007,G,"7,629",2001,A
ND,2007,HI,140,2001,A
ND,2007,NP,"7,629",2001,A
ND,2007,WH,"6,489",2001,A
ND,2008,AM,813,2002,A
ND,2008,AS,90,2002,A
ND,2008,BL,90,2002,A
ND,2008,G,"7,757",2002,A
ND,2008,HI,149,2002,A
ND,2008,NP,"7,757",2002,A
ND,2008,WH,"6,615",2002,A
ND,2009,AM,855,2003,A
ND,2009,AS,114,2003,A
ND,2009,BL,109,2003,A
ND,2009,G,"7,972",2003,A
ND,2009,HI,168,2003,A
ND,2009,NP,"7,972",2003,A
ND,2009,WH,"6,726",2003,A
ND,2010,AM,972,2004,A
ND,2010,AS,100,2004,A
ND,2010,BL,95,2004,A
ND,2010,G,"8,189",2004,A
ND,2010,HI,167,2004,A
ND,2010,NP,"8,189",2004,A
ND,2010,WH,"6,855",2004,A
ND,2011,AM,958,2005,A
ND,2011,AS,105,2005,A
ND,2011,BL,128,2005,A
ND,2011,G,"8,390",2005,A
ND,2011,HI,179,2005,A
ND,2011,NP,"8,390",2005,A
ND,2011,WH,"7,020",2005,A
ND,2012,AM,982,2006,A
ND,2012,AS,97,2006,A
ND,2012,BL,121,2006,A
ND,2012,G,"8,621",2006,A
ND,2012,HI,249,2006,A
ND,2012,NP,"8,621",2006,A
ND,2012,WH,"7,172",2006,A
ND,2013,AM,988,2007,A
ND,2013,AS,120,2007,A
ND,2013,BL,150,2007,A
ND,2013,G,"8,840",2007,A
ND,2013,HI,278,2007,A
ND,2013,NP,"8,840",2007,A
ND,2013,WH,"7,304",2007,A
ND,2014,AM,990,2008,A
ND,2014,AS,114,2008,A
ND,2014,BL,159,2008,A
ND,2014,G,"8,938",2008,A
ND,2014,HI,279,2008,A
ND,2014,NP,"8,938",2008,A
ND,2014,WH,"7,396",2008,A
ND,2015,AM,984,2009,A
ND,2015,AS,136,2009,A
ND,2015,BL,172,2009,A
ND,2015,G,"9,001",2009,A
ND,2015,HI,312,2009,A
ND,2015,NP,"9,001",2009,A
ND,2015,WH,"7,397",2009,A
ND,2016,AM,925,2010,A
ND,2016,AS,160,2010,A
ND,2016,BL,199,2010,A
ND,2016,G,"9,104",2010,A
ND,2016,HI,305,2010,A
ND,2016,NP,"9,104",2010,A
ND,2016,WH,"7,515",2010,A
ND,2017,AM,974,2011,A
ND,2017,AS,152,2011,A
ND,2017,BL,218,2011,A
ND,2017,G,"9,527",2011,A
ND,2017,HI,307,2011,A
ND,2017,NP,"9,527",2011,A
ND,2017,WH,"7,759",2011,A
ND,2018,AM,978,2012,A
ND,2018,AS,190,2012,A
ND,2018,BL,269,2012,A
ND,2018,G,"10,106",2012,A
ND,2018,HI,378,2012,A
ND,2018,NP,"10,106",2012,A
ND,2018,WH,"8,163",2012,A
ND,2019,AM,926,2013,A
ND,2019,AS,230,2013,A
ND,2019,BL,335,2013,A
ND,2019,G,"10,599",2013,A
ND,2019,HI,436,2013,A
ND,2019,NP,"10,599",2013,A
ND,2019,WH,"8,531",2013,A
ND,2020,AM,960,2014,A
ND,2020,AS,279,2014,A
ND,2020,BL,460,2014,A
ND,2020,G,"11,215",2014,A
ND,2020,HI,480,2014,A
ND,2020,NP,"11,215",2014,A
ND,2020,WH,"9,036",2014,A
NE,2000,AM,373,1994,A
NE,2000,AS,356,1994,A
NE,2000,BL,"1,288",1994,A
NE,2000,G,"23,156",1994,A
NE,2000,HI,"1,424",1994,A
NE,2000,NP,"23,156",1994,A
NE,2000,WH,"19,715",1994,A
NE,2001,AM,339,1995,A
NE,2001,AS,378,1995,A
NE,2001,BL,"1,212",1995,A
NE,2001,G,"23,243",1995,A
NE,2001,HI,"1,615",1995,A
NE,2001,NP,"23,243",1995,A
NE,2001,WH,"19,699",1995,A
NE,2002,AM,324,1996,A
NE,2002,AS,421,1996,A
NE,2002,BL,"1,194",1996,A
NE,2002,G,"23,286",1996,A
NE,2002,HI,"1,866",1996,A
NE,2002,NP,"23,286",1996,A
NE,2002,WH,"19,481",1996,A
NE,2003,AM,357,1997,A
NE,2003,AS,390,1997,A
NE,2003,BL,"1,242",1997,A
NE,2003,G,"23,319",1997,A
NE,2003,HI,"1,978",1997,A
NE,2003,NP,"23,319",1997,A
NE,2003,WH,"19,352",1997,A
NE,2004,AM,402,1998,A
NE,2004,AS,449,1998,A
NE,2004,BL,"1,228",1998,A
NE,2004,G,"23,534",1998,A
NE,2004,HI,"2,192",1998,A
NE,2004,NP,"23,534",1998,A
NE,2004,WH,"19,263",1998,A
NE,2005,AM,452,1999,A
NE,2005,AS,484,1999,A
NE,2005,BL,"1,263",1999,A
NE,2005,G,"23,907",1999,A
NE,2005,HI,"2,293",1999,A
NE,2005,NP,"23,907",1999,A
NE,2005,WH,"19,415",1999,A
NE,2006,AM,425,2000,A
NE,2006,AS,574,2000,A
NE,2006,BL,"1,365",2000,A
NE,2006,G,"24,646",2000,A
NE,2006,HI,"2,596",2000,A
NE,2006,NP,"24,646",2000,A
NE,2006,WH,"19,686",2000,A
NE,2007,AM,419,2001,A
NE,2007,AS,515,2001,A
NE,2007,BL,"1,362",2001,A
NE,2007,G,"24,820",2001,A
NE,2007,HI,"2,946",2001,A
NE,2007,NP,"24,820",2001,A
NE,2007,WH,"19,578",2001,A
NE,2008,AM,395,2002,A
NE,2008,AS,556,2002,A
NE,2008,BL,"1,422",2002,A
NE,2008,G,"25,383",2002,A
NE,2008,HI,"3,313",2002,A
NE,2008,NP,"25,383",2002,A
NE,2008,WH,"19,697",2002,A
NE,2009,AM,444,2003,A
NE,2009,AS,594,2003,A
NE,2009,BL,"1,444",2003,A
NE,2009,G,"25,917",2003,A
NE,2009,HI,"3,453",2003,A
NE,2009,NP,"25,917",2003,A
NE,2009,WH,"19,982",2003,A
NE,2010,AM,433,2004,A
NE,2010,AS,592,2004,A
NE,2010,BL,"1,537",2004,A
NE,2010,G,"26,332",2004,A
NE,2010,HI,"3,450",2004,A
NE,2010,NP,"26,332",2004,A
NE,2010,WH,"20,320",2004,A
NE,2011,AM,408,2005,A
NE,2011,AS,602,2005,A
NE,2011,BL,"1,524",2005,A
NE,2011,G,"26,145",2005,A
NE,2011,HI,"3,854",2005,A
NE,2011,NP,"26,145",2005,A
NE,2011,WH,"19,757",2005,A
NE,2012,AM,441,2006,A
NE,2012,AS,588,2006,A
NE,2012,BL,"1,715",2006,A
NE,2012,G,"26,727",2006,A
NE,2012,HI,"3,999",2006,A
NE,2012,NP,"26,727",2006,A
NE,2012,WH,"19,984",2006,A
NE,2013,AM,453,2007,A
NE,2013,AS,609,2007,A
NE,2013,BL,"1,797",2007,A
NE,2013,G,"26,934",2007,A
NE,2013,HI,"4,068",2007,A
NE,2013,NP,"26,934",2007,A
NE,2013,WH,"20,007",2007,A
NE,2014,AM,414,2008,A
NE,2014,AS,618,2008,A
NE,2014,BL,"1,754",2008,A
NE,2014,G,"26,989",2008,A
NE,2014,HI,"4,274",2008,A
NE,2014,NP,"26,989",2008,A
NE,2014,WH,"19,929",2008,A
NE,2015,AM,437,2009,A
NE,2015,AS,686,2009,A
NE,2015,BL,"1,759",2009,A
NE,2015,G,"26,936",2009,A
NE,2015,HI,"4,265",2009,A
NE,2015,NP,"26,936",2009,A
NE,2015,WH,"19,789",2009,A
NE,2016,AM,373,2010,A
NE,2016,AS,671,2010,A
NE,2016,BL,"1,725",2010,A
NE,2016,G,"25,918",2010,A
NE,2016,HI,"3,943",2010,A
NE,2016,NP,"25,918",2010,A
NE,2016,WH,"19,206",2010,A
NE,2017,AM,374,2011,A
NE,2017,AS,669,2011,A
NE,2017,BL,"1,708",2011,A
NE,2017,G,"25,720",2011,A
NE,2017,HI,"3,646",2011,A
NE,2017,NP,"25,720",2011,A
NE,2017,WH,"19,301",2011,A
NE,2018,AM,376,2012,A
NE,2018,AS,761,2012,A
NE,2018,BL,"1,788",2012,A
NE,2018,G,"25,942",2012,A
NE,2018,HI,"3,834",2012,A
NE,2018,NP,"25,942",2012,A
NE,2018,WH,"19,172",2012,A
NE,2019,AM,400,2013,A
NE,2019,AS,770,2013,A
NE,2019,BL,"1,773",2013,A
NE,2019,G,"26,095",2013,A
NE,2019,HI,"3,895",2013,A
NE,2019,NP,"26,095",2013,A
NE,2019,WH,"19,237",2013,A
NE,2020,AM,410,2014,A
NE,2020,AS,895,2014,A
NE,2020,BL,"1,852",2014,A
NE,2020,G,"26,794",2014,A
NE,2020,HI,"4,143",2014,A
NE,2020,NP,"26,794",2014,A
NE,2020,WH,"19,471",2014,A
NH,2000,AM,19,1994,A
NH,2000,AS,136,1994,A
NH,2000,BL,91,1994,A
NH,2000,G,"15,106",1994,A
NH,2000,HI,251,1994,A
NH,2000,NP,"15,106",1994,A
NH,2000,WH,"14,609",1994,A
NH,2001,AM,23,1995,A
NH,2001,AS,167,1995,A
NH,2001,BL,83,1995,A
NH,2001,G,"14,665",1995,A
NH,2001,HI,214,1995,A
NH,2001,NP,"14,665",1995,A
NH,2001,WH,"14,178",1995,A
NH,2002,AM,23,1996,A
NH,2002,AS,159,1996,A
NH,2002,BL,101,1996,A
NH,2002,G,"14,520",1996,A
NH,2002,HI,231,1996,A
NH,2002,NP,"14,520",1996,A
NH,2002,WH,"14,006",1996,A
NH,2003,AM,29,1997,A
NH,2003,AS,178,1997,A
NH,2003,BL,99,1997,A
NH,2003,G,"14,313",1997,A
NH,2003,HI,228,1997,A
NH,2003,NP,"14,313",1997,A
NH,2003,WH,"13,779",1997,A
NH,2004,AM,41,1998,A
NH,2004,AS,180,1998,A
NH,2004,BL,122,1998,A
NH,2004,G,"14,429",1998,A
NH,2004,HI,256,1998,A
NH,2004,NP,"14,429",1998,A
NH,2004,WH,"13,830",1998,A
NH,2005,AM,27,1999,A
NH,2005,AS,246,1999,A
NH,2005,BL,127,1999,A
NH,2005,G,"14,041",1999,A
NH,2005,HI,357,1999,A
NH,2005,NP,"14,041",1999,A
NH,2005,WH,"13,284",1999,A
NH,2006,AM,28,2000,A
NH,2006,AS,327,2000,A
NH,2006,BL,152,2000,A
NH,2006,G,"14,609",2000,A
NH,2006,HI,373,2000,A
NH,2006,NP,"14,609",2000,A
NH,2006,WH,"13,729",2000,A
NH,2007,AM,39,2001,A
NH,2007,AS,453,2001,A
NH,2007,BL,168,2001,A
NH,2007,G,"14,656",2001,A
NH,2007,HI,509,2001,A
NH,2007,NP,"14,656",2001,A
NH,2007,WH,"13,487",2001,A
NH,2008,AM,46,2002,A
NH,2008,AS,477,2002,A
NH,2008,BL,189,2002,A
NH,2008,G,"14,442",2002,A
NH,2008,HI,503,2002,A
NH,2008,NP,"14,442",2002,A
NH,2008,WH,"13,227",2002,A
NH,2009,AM,35,2003,A
NH,2009,AS,466,2003,A
NH,2009,BL,180,2003,A
NH,2009,G,"14,393",2003,A
NH,2009,HI,528,2003,A
NH,2009,NP,"14,393",2003,A
NH,2009,WH,"13,184",2003,A
NH,2010,AM,24,2004,A
NH,2010,AS,513,2004,A
NH,2010,BL,197,2004,A
NH,2010,G,"14,565",2004,A
NH,2010,HI,463,2004,A
NH,2010,NP,"14,565",2004,A
NH,2010,WH,"13,368",2004,A
NH,2011,AM,27,2005,A
NH,2011,AS,566,2005,A
NH,2011,BL,193,2005,A
NH,2011,G,"14,420",2005,A
NH,2011,HI,522,2005,A
NH,2011,NP,"14,420",2005,A
NH,2011,WH,"13,112",2005,A
NH,2012,AM,18,2006,A
NH,2012,AS,516,2006,A
NH,2012,BL,224,2006,A
NH,2012,G,"14,378",2006,A
NH,2012,HI,585,2006,A
NH,2012,NP,"14,378",2006,A
NH,2012,WH,"13,035",2006,A
NH,2013,AM,27,2007,A
NH,2013,AS,516,2007,A
NH,2013,BL,214,2007,A
NH,2013,G,"14,168",2007,A
NH,2013,HI,593,2007,A
NH,2013,NP,"14,168",2007,A
NH,2013,WH,"12,818",2007,A
NH,2014,AM,23,2008,A
NH,2014,AS,537,2008,A
NH,2014,BL,236,2008,A
NH,2014,G,"13,683",2008,A
NH,2014,HI,548,2008,A
NH,2014,NP,"13,683",2008,A
NH,2014,WH,"12,339",2008,A
NH,2015,AM,23,2009,A
NH,2015,AS,548,2009,A
NH,2015,BL,220,2009,A
NH,2015,G,"13,377",2009,A
NH,2015,HI,552,2009,A
NH,2015,NP,"13,377",2009,A
NH,2015,WH,"12,034",2009,A
NH,2016,AM,17,2010,A
NH,2016,AS,504,2010,A
NH,2016,BL,227,2010,A
NH,2016,G,"12,874",2010,A
NH,2016,HI,529,2010,A
NH,2016,NP,"12,874",2010,A
NH,2016,WH,"11,597",2010,A
NH,2017,AM,22,2011,A
NH,2017,AS,506,2011,A
NH,2017,BL,234,2011,A
NH,2017,G,"12,851",2011,A
NH,2017,HI,540,2011,A
NH,2017,NP,"12,851",2011,A
NH,2017,WH,"11,392",2011,A
NH,2018,AM,9,2012,A
NH,2018,AS,478,2012,A
NH,2018,BL,202,2012,A
NH,2018,G,"12,352",2012,A
NH,2018,HI,559,2012,A
NH,2018,NP,"12,352",2012,A
NH,2018,WH,"10,975",2012,A
NH,2019,AM,24,2013,A
NH,2019,AS,474,2013,A
NH,2019,BL,215,2013,A
NH,2019,G,"12,396",2013,A
NH,2019,HI,513,2013,A
NH,2019,NP,"12,396",2013,A
NH,2019,WH,"11,064",2013,A
NH,2020,AM,9,2014,A
NH,2020,AS,503,2014,A
NH,2020,BL,189,2014,A
NH,2020,G,"12,302",2014,A
NH,2020,HI,591,2014,A
NH,2020,NP,"12,302",2014,A
NH,2020,WH,"10,917",2014,A
NJ,2000,AM,461,1994,A
NJ,2000,AS,"5,406",1994,A
NJ,2000,BL,"21,587",1994,A
NJ,2000,G,"117,501",1994,A
NJ,2000,HI,"18,126",1994,A
NJ,2000,NP,"117,501",1994,A
NJ,2000,WH,"71,921",1994,A
NJ,2001,AM,370,1995,A
NJ,2001,AS,"5,973",1995,A
NJ,2001,BL,"19,654",1995,A
NJ,2001,G,"114,828",1995,A
NJ,2001,HI,"18,835",1995,A
NJ,2001,NP,"114,828",1995,A
NJ,2001,WH,"69,996",1995,A
NJ,2002,AM,190,1996,A
NJ,2002,AS,"7,118",1996,A
NJ,2002,BL,"19,379",1996,A
NJ,2002,G,"114,306",1996,A
NJ,2002,HI,"19,451",1996,A
NJ,2002,NP,"114,306",1996,A
NJ,2002,WH,"68,168",1996,A
NJ,2003,AM,155,1997,A
NJ,2003,AS,"7,495",1997,A
NJ,2003,BL,"19,368",1997,A
NJ,2003,G,"113,279",1997,A
NJ,2003,HI,"19,635",1997,A
NJ,2003,NP,"113,279",1997,A
NJ,2003,WH,"66,626",1997,A
NJ,2004,AM,146,1998,A
NJ,2004,AS,"7,848",1998,A
NJ,2004,BL,"19,502",1998,A
NJ,2004,G,"114,550",1998,A
NJ,2004,HI,"20,493",1998,A
NJ,2004,NP,"114,550",1998,A
NJ,2004,WH,"66,561",1998,A
NJ,2005,AM,150,1999,A
NJ,2005,AS,"8,307",1999,A
NJ,2005,BL,"19,244",1999,A
NJ,2005,G,"114,105",1999,A
NJ,2005,HI,"21,313",1999,A
NJ,2005,NP,"114,105",1999,A
NJ,2005,WH,"65,091",1999,A
NJ,2006,AM,142,2000,A
NJ,2006,AS,"9,407",2000,A
NJ,2006,BL,"19,184",2000,A
NJ,2006,G,"115,632",2000,A
NJ,2006,HI,"22,457",2000,A
NJ,2006,NP,"115,632",2000,A
NJ,2006,WH,"64,442",2000,A
NJ,2007,AM,137,2001,A
NJ,2007,AS,"9,877",2001,A
NJ,2007,BL,"18,781",2001,A
NJ,2007,G,"115,795",2001,A
NJ,2007,HI,"23,497",2001,A
NJ,2007,NP,"115,795",2001,A
NJ,2007,WH,"63,503",2001,A
NJ,2008,AM,129,2002,A
NJ,2008,AS,"10,075",2002,A
NJ,2008,BL,"18,035",2002,A
NJ,2008,G,"114,751",2002,A
NJ,2008,HI,"24,664",2002,A
NJ,2008,NP,"114,751",2002,A
NJ,2008,WH,"61,848",2002,A
NJ,2009,AM,131,2003,A
NJ,2009,AS,"10,621",2003,A
NJ,2009,BL,"17,627",2003,A
NJ,2009,G,"116,983",2003,A
NJ,2009,HI,"26,534",2003,A
NJ,2009,NP,"116,983",2003,A
NJ,2009,WH,"62,070",2003,A
NJ,2010,AM,130,2004,A
NJ,2010,AS,"10,769",2004,A
NJ,2010,BL,"16,967",2004,A
NJ,2010,G,"115,253",2004,A
NJ,2010,HI,"27,323",2004,A
NJ,2010,NP,"115,253",2004,A
NJ,2010,WH,"60,064",2004,A
NJ,2011,AM,129,2005,A
NJ,2011,AS,"10,816",2005,A
NJ,2011,BL,"16,757",2005,A
NJ,2011,G,"113,776",2005,A
NJ,2011,HI,"27,959",2005,A
NJ,2011,NP,"113,776",2005,A
NJ,2011,WH,"58,115",2005,A
NJ,2012,AM,143,2006,A
NJ,2012,AS,"11,103",2006,A
NJ,2012,BL,"17,491",2006,A
NJ,2012,G,"115,020",2006,A
NJ,2012,HI,"29,210",2006,A
NJ,2012,NP,"115,020",2006,A
NJ,2012,WH,"57,073",2006,A
NJ,2013,AM,133,2007,A
NJ,2013,AS,"11,722",2007,A
NJ,2013,BL,"17,833",2007,A
NJ,2013,G,"116,063",2007,A
NJ,2013,HI,"30,034",2007,A
NJ,2013,NP,"116,063",2007,A
NJ,2013,WH,"56,341",2007,A
NJ,2014,AM,110,2008,A
NJ,2014,AS,"12,024",2008,A
NJ,2014,BL,"17,449",2008,A
NJ,2014,G,"112,710",2008,A
NJ,2014,HI,"29,296",2008,A
NJ,2014,NP,"112,710",2008,A
NJ,2014,WH,"53,831",2008,A
NJ,2015,AM,123,2009,A
NJ,2015,AS,"11,564",2009,A
NJ,2015,BL,"17,174",2009,A
NJ,2015,G,"110,331",2009,A
NJ,2015,HI,"29,004",2009,A
NJ,2015,NP,"110,331",2009,A
NJ,2015,WH,"52,466",2009,A
NJ,2016,AM,143,2010,A
NJ,2016,AS,"11,622",2010,A
NJ,2016,BL,"16,364",2010,A
NJ,2016,G,"106,922",2010,A
NJ,2016,HI,"28,003",2010,A
NJ,2016,NP,"106,922",2010,A
NJ,2016,WH,"50,790",2010,A
NJ,2017,AM,102,2011,A
NJ,2017,AS,"11,744",2011,A
NJ,2017,BL,"16,047",2011,A
NJ,2017,G,"105,883",2011,A
NJ,2017,HI,"28,013",2011,A
NJ,2017,NP,"105,883",2011,A
NJ,2017,WH,"49,661",2011,A
NJ,2018,AM,111,2012,A
NJ,2018,AS,"12,107",2012,A
NJ,2018,BL,"16,183",2012,A
NJ,2018,G,"104,230",2012,A
NJ,2018,HI,"27,611",2012,A
NJ,2018,NP,"104,230",2012,A
NJ,2018,WH,"47,944",2012,A
NJ,2019,AM,119,2013,A
NJ,2019,AS,"11,368",2013,A
NJ,2019,BL,"15,570",2013,A
NJ,2019,G,"102,575",2013,A
NJ,2019,HI,"27,251",2013,A
NJ,2019,NP,"102,575",2013,A
NJ,2019,WH,"48,018",2013,A
NJ,2020,AM,115,2014,A
NJ,2020,AS,"11,731",2014,A
NJ,2020,BL,"15,528",2014,A
NJ,2020,G,"103,305",2014,A
NJ,2020,HI,"27,267",2014,A
NJ,2020,NP,"103,305",2014,A
NJ,2020,WH,"48,196",2014,A
NM,2000,AM,"3,550",1994,A
NM,2000,AS,361,1994,A
NM,2000,BL,505,1994,A
NM,2000,G,"27,591",1994,A
NM,2000,HI,"12,988",1994,A
NM,2000,NP,"27,591",1994,A
NM,2000,WH,"10,187",1994,A
NM,2001,AM,"3,267",1995,A
NM,2001,AS,363,1995,A
NM,2001,BL,473,1995,A
NM,2001,G,"26,920",1995,A
NM,2001,HI,"12,900",1995,A
NM,2001,NP,"26,920",1995,A
NM,2001,WH,"9,917",1995,A
NM,2002,AM,"3,066",1996,A
NM,2002,AS,382,1996,A
NM,2002,BL,439,1996,A
NM,2002,G,"27,228",1996,A
NM,2002,HI,"13,255",1996,A
NM,2002,NP,"27,228",1996,A
NM,2002,WH,"10,086",1996,A
NM,2003,AM,"3,153",1997,A
NM,2003,AS,372,1997,A
NM,2003,BL,477,1997,A
NM,2003,G,"26,871",1997,A
NM,2003,HI,"13,322",1997,A
NM,2003,NP,"26,871",1997,A
NM,2003,WH,"9,547",1997,A
NM,2004,AM,"3,304",1998,A
NM,2004,AS,374,1998,A
NM,2004,BL,468,1998,A
NM,2004,G,"27,318",1998,A
NM,2004,HI,"13,714",1998,A
NM,2004,NP,"27,318",1998,A
NM,2004,WH,"9,458",1998,A
NM,2005,AM,"3,368",1999,A
NM,2005,AS,360,1999,A
NM,2005,BL,465,1999,A
NM,2005,G,"27,191",1999,A
NM,2005,HI,"13,827",1999,A
NM,2005,NP,"27,191",1999,A
NM,2005,WH,"9,171",1999,A
NM,2006,AM,"3,354",2000,A
NM,2006,AS,394,2000,A
NM,2006,BL,477,2000,A
NM,2006,G,"27,223",2000,A
NM,2006,HI,"13,941",2000,A
NM,2006,NP,"27,223",2000,A
NM,2006,WH,"9,057",2000,A
NM,2007,AM,"3,341",2001,A
NM,2007,AS,393,2001,A
NM,2007,BL,485,2001,A
NM,2007,G,"27,128",2001,A
NM,2007,HI,"14,126",2001,A
NM,2007,NP,"27,128",2001,A
NM,2007,WH,"8,783",2001,A
NM,2008,AM,"3,485",2002,A
NM,2008,AS,406,2002,A
NM,2008,BL,475,2002,A
NM,2008,G,"27,753",2002,A
NM,2008,HI,"14,623",2002,A
NM,2008,NP,"27,753",2002,A
NM,2008,WH,"8,764",2002,A
NM,2009,AM,"3,499",2003,A
NM,2009,AS,388,2003,A
NM,2009,BL,476,2003,A
NM,2009,G,"27,821",2003,A
NM,2009,HI,"14,843",2003,A
NM,2009,NP,"27,821",2003,A
NM,2009,WH,"8,615",2003,A
NM,2010,AM,"3,518",2004,A
NM,2010,AS,399,2004,A
NM,2010,BL,451,2004,A
NM,2010,G,"28,384",2004,A
NM,2010,HI,"15,158",2004,A
NM,2010,NP,"28,384",2004,A
NM,2010,WH,"8,858",2004,A
NM,2011,AM,"3,595",2005,A
NM,2011,AS,452,2005,A
NM,2011,BL,482,2005,A
NM,2011,G,"28,835",2005,A
NM,2011,HI,"15,823",2005,A
NM,2011,NP,"28,835",2005,A
NM,2011,WH,"8,483",2005,A
NM,2012,AM,"3,795",2006,A
NM,2012,AS,521,2006,A
NM,2012,BL,510,2006,A
NM,2012,G,"29,936",2006,A
NM,2012,HI,"16,514",2006,A
NM,2012,NP,"29,936",2006,A
NM,2012,WH,"8,596",2006,A
NM,2013,AM,"3,628",2007,A
NM,2013,AS,485,2007,A
NM,2013,BL,532,2007,A
NM,2013,G,"30,616",2007,A
NM,2013,HI,"17,019",2007,A
NM,2013,NP,"30,616",2007,A
NM,2013,WH,"8,952",2007,A
NM,2014,AM,"3,723",2008,A
NM,2014,AS,496,2008,A
NM,2014,BL,495,2008,A
NM,2014,G,"30,173",2008,A
NM,2014,HI,"16,885",2008,A
NM,2014,NP,"30,173",2008,A
NM,2014,WH,"8,574",2008,A
NM,2015,AM,"3,655",2009,A
NM,2015,AS,445,2009,A
NM,2015,BL,525,2009,A
NM,2015,G,"29,000",2009,A
NM,2015,HI,"16,158",2009,A
NM,2015,NP,"29,000",2009,A
NM,2015,WH,"8,217",2009,A
NM,2016,AM,"3,341",2010,A
NM,2016,AS,487,2010,A
NM,2016,BL,499,2010,A
NM,2016,G,"27,850",2010,A
NM,2016,HI,"15,478",2010,A
NM,2016,NP,"27,850",2010,A
NM,2016,WH,"8,045",2010,A
NM,2017,AM,"3,282",2011,A
NM,2017,AS,462,2011,A
NM,2017,BL,473,2011,A
NM,2017,G,"27,289",2011,A
NM,2017,HI,"15,061",2011,A
NM,2017,NP,"27,289",2011,A
NM,2017,WH,"7,719",2011,A
NM,2018,AM,"3,181",2012,A
NM,2018,AS,501,2012,A
NM,2018,BL,443,2012,A
NM,2018,G,"27,068",2012,A
NM,2018,HI,"14,869",2012,A
NM,2018,NP,"27,068",2012,A
NM,2018,WH,"7,675",2012,A
NM,2019,AM,"3,182",2013,A
NM,2019,AS,472,2013,A
NM,2019,BL,432,2013,A
NM,2019,G,"26,354",2013,A
NM,2019,HI,"14,402",2013,A
NM,2019,NP,"26,354",2013,A
NM,2019,WH,"7,428",2013,A
NM,2020,AM,"2,991",2014,A
NM,2020,AS,467,2014,A
NM,2020,BL,468,2014,A
NM,2020,G,"26,052",2014,A
NM,2020,HI,"14,449",2014,A
NM,2020,NP,"26,052",2014,A
NM,2020,WH,"7,222",2014,A
NV,2000,AM,369,1994,A
NV,2000,AS,977,1994,A
NV,2000,BL,"2,049",1994,A
NV,2000,G,"23,912",1994,A
NV,2000,HI,"5,246",1994,A
NV,2000,NP,"23,912",1994,A
NV,2000,WH,"15,271",1994,A
NV,2001,AM,347,1995,A
NV,2001,AS,"1,198",1995,A
NV,2001,BL,"1,864",1995,A
NV,2001,G,"25,056",1995,A
NV,2001,HI,"6,124",1995,A
NV,2001,NP,"25,056",1995,A
NV,2001,WH,"15,523",1995,A
NV,2002,AM,369,1996,A
NV,2002,AS,"1,349",1996,A
NV,2002,BL,"1,946",1996,A
NV,2002,G,"26,125",1996,A
NV,2002,HI,"6,966",1996,A
NV,2002,NP,"26,125",1996,A
NV,2002,WH,"15,495",1996,A
NV,2003,AM,386,1997,A
NV,2003,AS,"1,443",1997,A
NV,2003,BL,"2,090",1997,A
NV,2003,G,"26,911",1997,A
NV,2003,HI,"7,713",1997,A
NV,2003,NP,"26,911",1997,A
NV,2003,WH,"15,279",1997,A
NV,2004,AM,396,1998,A
NV,2004,AS,"1,599",1998,A
NV,2004,BL,"2,194",1998,A
NV,2004,G,"28,699",1998,A
NV,2004,HI,"8,727",1998,A
NV,2004,NP,"28,699",1998,A
NV,2004,WH,"15,783",1998,A
NV,2005,AM,389,1999,A
NV,2005,AS,"1,632",1999,A
